,Technology,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW
599,10X,Human Cardiac Niches,LV_8795933,SpaGCN,Heart,0.138578149,0.263499816,0.517615391,0.937737807,0.515731292,0.176955325,0.263499816,21.22407298,587.0462896,0.290556901,0.06849662,-0.055089258
600,10X,Human Cardiac Niches,LV_8795933,SpaceFlow,Heart,0.091272835,0.249321326,0.444550377,0.931995849,0.526928431,0.16329357,0.249321326,35.24807167,190.1175207,0.079695607,0.062284717,-0.023911379
601,10X,Human Cardiac Niches,LV_8795933,SpatialMGCN,Heart,0.20670699,0.293453631,0.627531064,0.940850917,0.513288741,0.205458388,0.293453631,51.49486303,330.203756,0.076444137,0.063228472,-0.141566074
602,10X,Human Cardiac Niches,LV_8795933,stLearn,Heart,0.262292675,0.332948421,0.668152145,0.936008302,0.498865727,0.249850775,0.332948421,296.2906672,4083.73543,0.243860256,0.067512447,-0.226894915
603,10X,Human Cardiac Niches,LV_9383352,BASS,Heart,0.129433483,0.184737985,0.547330118,0.811504425,0.279776956,0.137895503,0.184737985,1153.80258,1353.6,0.046902655,0.060884792,0.157276073
604,10X,Human Cardiac Niches,LV_9383352,Banksy,Heart,0.013217605,0.0381426,0.612545065,0.786725664,0.046715589,0.032228248,0.0381426,16.0025095,361.4417891,0.058849558,0.061507896,0.127214294
605,10X,Human Cardiac Niches,LV_9383352,BayesSpace,Heart,0.051722136,0.047360879,0.815644071,0.793362832,0.026785535,0.204274927,0.047360879,1127.237916,4518.68,0.011504425,0.062490891,-0.1465578
606,10X,Human Cardiac Niches,LV_9383352,CCST,Heart,0.22149415,0.188012072,0.653061941,0.793539823,0.230517215,0.161468739,0.188012072,182.2898148,543.9741714,0.013362832,0.060035337,0.061298728
607,10X,Human Cardiac Niches,LV_9383352,CellCharter,Heart,0.091891715,0.161110397,0.529092383,0.791238938,0.242695871,0.120580245,0.161110397,119.465888,212.2489212,0.166725664,0.064627644,0.081636332
608,10X,Human Cardiac Niches,LV_9383352,DeepST,Heart,0.144177884,0.19059928,0.563104391,0.800088496,0.284621058,0.143298395,0.19059928,273.5509799,3164.695538,0.090973451,0.061577624,0.065203935
609,10X,Human Cardiac Niches,LV_9383352,GraphST,Heart,0.483543649,0.309235806,0.818933891,0.861061947,0.32651143,0.293696415,0.309235806,14.64703975,392.0385454,0.080973451,0.06294676,0.115489992
610,10X,Human Cardiac Niches,LV_9383352,PRECAST,Heart,0.593987244,0.403855861,0.857322137,0.895575221,0.436951485,0.375420707,0.403855861,55.15919805,662.3,0.089380531,0.066608876,0.134504342
611,10X,Human Cardiac Niches,LV_9383352,SEDR,Heart,0.237106877,0.098091118,0.719557231,0.794247788,0.112054499,0.08722224,0.098091118,16.64991751,857.6424704,0.015044248,0.060005682,0.088803548
612,10X,Human Cardiac Niches,LV_9383352,STAGATE,Heart,0.459713428,0.282105348,0.812691509,0.854247788,0.295622407,0.269770981,0.282105348,38.05678859,158.7662462,0.046017699,0.061195237,0.153370727
613,10X,Human Cardiac Niches,LV_9383352,SpaGCN,Heart,0.12362627,0.182071009,0.54542079,0.801327434,0.275031571,0.136077027,0.182071009,13.79210572,459.1849394,0.084955752,0.061931296,0.112522694
614,10X,Human Cardiac Niches,LV_9383352,SpaceFlow,Heart,0.099233853,0.157588855,0.536748361,0.795132743,0.235849264,0.118330538,0.157588855,33.90194745,141.955279,0.00840708,0.059892394,0.234129126
615,10X,Human Cardiac Niches,LV_9383352,SpatialMGCN,Heart,-0.035376477,0.118331962,0.503684769,0.786725664,0.166912137,0.091655431,0.118331962,42.40922408,265.9374544,0.023451327,0.059974276,0.068186376
616,10X,Human Cardiac Niches,LV_9383352,stLearn,Heart,0.797761493,0.656695754,0.929486272,0.949557522,0.662577462,0.650917551,0.656695754,230.1662168,2871.707879,0.10840708,0.064008678,-0.204109296
617,10X,Human Cardiac Niches,LV_9383354,BASS,Heart,-0.002178512,0.021621056,0.494734961,0.951278341,0.074103302,0.012656987,0.021621056,1073.009646,1275.3,0.048721659,0.071518459,0.11946372
618,10X,Human Cardiac Niches,LV_9383354,Banksy,Heart,0.064680507,0.06491514,0.740296134,0.951664255,0.135797519,0.042999893,0.06491514,15.79386187,333.7138655,0.041485769,0.071231867,0.028734508
619,10X,Human Cardiac Niches,LV_9383354,BayesSpace,Heart,-0.007568269,0.021906748,0.627237221,0.951278341,0.056815737,0.013569384,0.021906748,1029.173328,4346.7,0.018813314,0.070027941,0.020588763
620,10X,Human Cardiac Niches,LV_9383354,CCST,Heart,0.006997128,0.029300893,0.530066179,0.951278341,0.093854953,0.017368589,0.029300893,166.3488295,478.20851,0.022961891,0.070207637,0.104719006
621,10X,Human Cardiac Niches,LV_9383354,CellCharter,Heart,0.001184026,0.049085295,0.49955213,0.951278341,0.168428114,0.028730702,0.049085295,100.5909492,186.5935299,0.371249397,0.079131826,-0.015820101
622,10X,Human Cardiac Niches,LV_9383354,DeepST,Heart,0.006154184,0.034027598,0.515457971,0.951278341,0.112873074,0.02004706,0.034027598,252.0659713,2917.278516,0.0723589,0.071115518,0.057893203
623,10X,Human Cardiac Niches,LV_9383354,GraphST,Heart,0.102755671,0.071764073,0.761308905,0.951278341,0.159494845,0.04629779,0.071764073,13.76261616,349.8704113,0.168355041,0.075886137,-0.113502616
624,10X,Human Cardiac Niches,LV_9383354,PRECAST,Heart,0.017959662,0.026378814,0.620264297,0.951278341,0.07319067,0.016088687,0.026378814,57.25743608,591.48,0.064158225,0.074423694,0.193530985
625,10X,Human Cardiac Niches,LV_9383354,SEDR,Heart,0.029720113,0.069279377,0.602351512,0.952243126,0.198145083,0.041978339,0.069279377,20.54105792,675.3060656,0.03289918,0.070556039,0.081666398
626,10X,Human Cardiac Niches,LV_9383354,STAGATE,Heart,0.036503915,0.063969535,0.698193005,0.951278341,0.155187068,0.040288574,0.063969535,35.97051554,152.9692877,0.071008201,0.072021467,0.102043964
627,10X,Human Cardiac Niches,LV_9383354,SpaGCN,Heart,0.000908537,0.015675178,0.48994402,0.951278341,0.054163593,0.009163578,0.015675178,11.47056494,405.4996098,0.185721177,0.074861914,0.024624071
628,10X,Human Cardiac Niches,LV_9383354,SpaceFlow,Heart,0.015261218,0.040651553,0.53091934,0.951278341,0.132945776,0.023994615,0.040651553,35.19652758,136.6161623,0.010130246,0.070121225,0.130605375
629,10X,Human Cardiac Niches,LV_9383354,SpatialMGCN,Heart,-0.00341625,0.009648844,0.544780337,0.951278341,0.030394364,0.005734672,0.009648844,40.11092339,252.7427216,0.036661843,0.072064379,-0.004075575
630,10X,Human Cardiac Niches,LV_9383354,stLearn,Heart,0.015655038,0.013569769,0.951429423,0.951760733,0.007155,0.131164014,0.013569769,208.8915049,2613.737501,0.001447178,0.069697292,-0.018529394
631,10X,Human Cardiac Niches,LV_9383356,BASS,Heart,0.005493279,0.026802381,0.591228625,0.953687822,0.076653263,0.016240495,0.026802381,747.087714,1077.38,0.042881647,0.06564727,0.238720604
632,10X,Human Cardiac Niches,LV_9383356,Banksy,Heart,0.117363105,0.156309027,0.789708725,0.966552316,0.30193109,0.105450168,0.156309027,11.97594504,199.7914904,0.02058319,0.064930982,-0.035921291
633,10X,Human Cardiac Niches,LV_9383356,BayesSpace,Heart,0.043275061,0.10237403,0.694307025,0.962264151,0.223510566,0.066391614,0.10237403,587.955048,2636.24,0.031732419,0.066873527,0.190566374
634,10X,Human Cardiac Niches,LV_9383356,CCST,Heart,0.013748626,0.015215377,0.706925052,0.953687822,0.032669188,0.009923804,0.015215377,93.67431254,211.6834112,0.046483705,0.067516147,-0.016690136
635,10X,Human Cardiac Niches,LV_9383356,CellCharter,Heart,-0.010343986,0.038146713,0.55487537,0.953687822,0.113616605,0.022921852,0.038146713,56.82091832,173.9877405,0.103602058,0.06767996,0.024960551
636,10X,Human Cardiac Niches,LV_9383356,DeepST,Heart,0.000231837,0.017968713,0.589598345,0.953687822,0.051187369,0.010897587,0.017968713,135.9629871,1715.263833,0.066037736,0.065010998,0.036588927
637,10X,Human Cardiac Niches,LV_9383356,GraphST,Heart,0.139496716,0.102300853,0.860230431,0.958833619,0.153477793,0.076719013,0.102300853,10.20505071,171.3083487,0.067753002,0.06716719,-0.056846396
638,10X,Human Cardiac Niches,LV_9383356,PRECAST,Heart,0.093876301,0.115027432,0.744807184,0.954545455,0.248592111,0.074825079,0.115027432,22.188656,301.2,0.062607204,0.068316301,0.021119032
639,10X,Human Cardiac Niches,LV_9383356,SEDR,Heart,0.064638198,0.085892375,0.684375006,0.953687822,0.208308327,0.054142108,0.085892375,10.48466644,358.3112257,0.036878216,0.065476909,0.168760822
640,10X,Human Cardiac Niches,LV_9383356,STAGATE,Heart,0.136522915,0.104709275,0.850892388,0.957975986,0.164716133,0.076752485,0.104709275,22.12798252,99.68437061,0.041166381,0.069358667,-0.013859236
641,10X,Human Cardiac Niches,LV_9383356,SpaGCN,Heart,0.013423388,0.016240061,0.576987194,0.953687822,0.047775091,0.009782741,0.016240061,10.41901255,250.1157223,0.122641509,0.067089725,0.035265237
642,10X,Human Cardiac Niches,LV_9383356,SpaceFlow,Heart,0.007767356,0.029587311,0.581664265,0.953687822,0.085648035,0.017886706,0.029587311,14.7418839,95.91578007,0.020240137,0.064243212,0.044437842
643,10X,Human Cardiac Niches,LV_9383356,SpatialMGCN,Heart,0.036278414,0.039546901,0.69553839,0.953687822,0.096249543,0.02488602,0.039546901,19.43995771,183.0999868,0.054888508,0.065620395,0.033341392
644,10X,Human Cardiac Niches,LV_9383356,stLearn,Heart,0.066051817,0.05651256,0.955807424,0.955403087,0.030048029,0.473864017,0.05651256,118.9192049,1343.001816,0.001715266,0.063730893,-0.361334909
645,10X,Human Cardiac Niches,LV_9383358,BASS,Heart,0.033643683,0.035083388,0.658345633,0.974919094,0.14102348,0.020033649,0.035083388,649.9827621,766.56,0.033171521,0.07329843,0.109082369
646,10X,Human Cardiac Niches,LV_9383358,Banksy,Heart,-0.02417359,0.007005691,0.806677975,0.974919094,0.018704613,0.004309983,0.007005691,12.70795884,208.5690348,0.012135922,0.07401347,0.010137033
647,10X,Human Cardiac Niches,LV_9383358,BayesSpace,Heart,0.060714999,0.020367969,0.84575862,0.974919094,0.04358436,0.013289145,0.020367969,615.579574,2672.86,0.006472492,0.072458474,0.015933484
648,10X,Human Cardiac Niches,LV_9383358,CCST,Heart,0.003633635,0.020218861,0.69113617,0.974919094,0.063330674,0.012029749,0.020218861,99.4296164,226.1740002,0.021682848,0.075505441,0.050642234
649,10X,Human Cardiac Niches,LV_9383358,CellCharter,Heart,0.005452283,0.022193356,0.60587774,0.974919094,0.095560343,0.012556829,0.022193356,50.34496298,157.9236872,0.097734628,0.074802503,0.083058568
650,10X,Human Cardiac Niches,LV_9383358,DeepST,Heart,0.005108366,0.011236906,0.649456108,0.974919094,0.04562795,0.006410087,0.011236906,152.1727581,1806.862897,0.048867314,0.073693292,0.090414874
651,10X,Human Cardiac Niches,LV_9383358,GraphST,Heart,0.034318004,0.015962604,0.778683862,0.974919094,0.046860037,0.00961976,0.015962604,9.923708582,181.0357172,0.095469256,0.074203378,0.08342409
652,10X,Human Cardiac Niches,LV_9383358,PRECAST,Heart,0.04698681,0.03050302,0.810947981,0.974919094,0.080992269,0.01878978,0.03050302,23.807054,287.22,0.071197411,0.079852909,0.034790531
653,10X,Human Cardiac Niches,LV_9383358,SEDR,Heart,0.02227576,0.0472832,0.64432658,0.974919094,0.188962819,0.027092845,0.0472832,12.47990341,326.5962532,0.024110032,0.073483279,0.144906305
654,10X,Human Cardiac Niches,LV_9383358,STAGATE,Heart,0.10692495,0.071712988,0.888187904,0.974919094,0.141074808,0.048092243,0.071712988,22.91068392,105.5406023,0.046278317,0.077247636,-0.028870064
655,10X,Human Cardiac Niches,LV_9383358,SpaGCN,Heart,0.007378545,0.015120162,0.578483883,0.974919094,0.068140417,0.008503536,0.015120162,7.429249191,292.156484,0.167475728,0.075186218,0.056637732
656,10X,Human Cardiac Niches,LV_9383358,SpaceFlow,Heart,-0.003403391,0.018601222,0.608358329,0.974919094,0.078340344,0.010553552,0.018601222,28.2894722,96.38551521,0.005987055,0.072578821,0.060588808
657,10X,Human Cardiac Niches,LV_9383358,SpatialMGCN,Heart,0.020560216,0.039444631,0.750474349,0.974919094,0.129134775,0.023277392,0.039444631,20.45951161,186.9599075,0.010517799,0.072753149,0.07818477
658,10X,Human Cardiac Niches,LV_9383358,stLearn,Heart,0.02868568,0.017573224,0.834156199,0.975728155,0.038476278,0.011386997,0.017573224,126.514791,1426.245027,0.050161812,0.075231081,-0.019239298
659,10X,Human Cardiac Niches,RA_10238251,BASS,Heart,0.385032188,0.367955436,0.673879313,0.826420891,0.421028355,0.326764935,0.367955436,689.246882,784.2,0.040706605,0.085498057,0.07798405
660,10X,Human Cardiac Niches,RA_10238251,Banksy,Heart,0.264374176,0.372268535,0.560365865,0.852534562,0.470867906,0.30781278,0.372268535,13.03914175,258.9449192,0.043010753,0.085994759,0.125030449
661,10X,Human Cardiac Niches,RA_10238251,BayesSpace,Heart,0.399569769,0.412112535,0.691139111,0.847926267,0.445359924,0.383484336,0.412112535,650.674412,2702.6,0.033794163,0.085506971,0.018279238
662,10X,Human Cardiac Niches,RA_10238251,CCST,Heart,0.293984578,0.367888732,0.596112824,0.835791091,0.443990824,0.314275024,0.367888732,105.7711672,307.6407949,0.021658986,0.084733568,0.073942235
663,10X,Human Cardiac Niches,RA_10238251,CellCharter,Heart,0.235775332,0.33198121,0.54458667,0.844086022,0.417189114,0.275735651,0.33198121,83.0646925,325.0232698,0.079877112,0.086163607,0.054904622
664,10X,Human Cardiac Niches,RA_10238251,DeepST,Heart,0.310062635,0.367451804,0.606732179,0.853917051,0.43280575,0.321214045,0.367451804,159.5814579,1925.700983,0.058832565,0.085162429,0.061517412
665,10X,Human Cardiac Niches,RA_10238251,GraphST,Heart,0.269199077,0.334517314,0.573030996,0.820276498,0.413884837,0.280691295,0.334517314,10.76431146,255.4154842,0.158218126,0.086572425,0.037698556
666,10X,Human Cardiac Niches,RA_10238251,PRECAST,Heart,0.40087403,0.381862399,0.696259424,0.844086022,0.413098482,0.35501802,0.381862399,30.617384,373.5,0.061443932,0.089007077,0.017945564
667,10X,Human Cardiac Niches,RA_10238251,SEDR,Heart,0.247506345,0.321509534,0.56850647,0.835637481,0.388493686,0.274227252,0.321509534,11.37439513,651.7978254,0.036866359,0.084597748,0.040943952
668,10X,Human Cardiac Niches,RA_10238251,STAGATE,Heart,0.222726528,0.310463571,0.530672607,0.837019969,0.394375891,0.25599644,0.310463571,24.33441997,198.9166861,0.086635945,0.086436181,0.035006929
669,10X,Human Cardiac Niches,RA_10238251,SpaGCN,Heart,0.217677408,0.329118436,0.520045334,0.857142857,0.424580885,0.268703372,0.329118436,9.729532433,425.2932364,0.105990783,0.086185504,0.060587849
670,10X,Human Cardiac Niches,RA_10238251,SpaceFlow,Heart,0.162452831,0.296412303,0.497036916,0.793394777,0.369279381,0.24768245,0.296412303,28.84457021,180.5578133,0.023195084,0.084627245,0.07802606
671,10X,Human Cardiac Niches,RA_10238251,SpatialMGCN,Heart,0.258575446,0.320388266,0.616701995,0.830261137,0.348293222,0.296623078,0.320388266,22.31707125,290.7299042,0.029953917,0.084536947,0.035674518
672,10X,Human Cardiac Niches,RA_10238251,stLearn,Heart,0.265553295,0.319444855,0.59168219,0.841781874,0.365804467,0.283514165,0.319444855,134.6769208,1839.206633,0.149001536,0.089615716,-0.036661947
673,10X,Human Cardiac Niches,RA_8795937,BASS,Heart,0.125064412,0.224228583,0.448113289,0.785109983,0.298783774,0.179450495,0.224228583,1198.81865,1677.34,0.060575296,0.0653161,0.066430239
674,10X,Human Cardiac Niches,RA_8795937,Banksy,Heart,0.096440079,0.208370936,0.444538753,0.781725888,0.270024913,0.169638001,0.208370936,19.04610882,496.0361961,0.073434856,0.063339112,-0.102774783
675,10X,Human Cardiac Niches,RA_8795937,BayesSpace,Heart,0.092878035,0.187025676,0.431233539,0.771912014,0.242590029,0.152171381,0.187025676,1512.94548,6135.78,0.05820643,0.0642822,0.074529189
676,10X,Human Cardiac Niches,RA_8795937,CCST,Heart,0.151731472,0.211138954,0.504818955,0.774619289,0.254781549,0.180412783,0.211138954,263.9701096,867.7398439,0.029780034,0.062260641,-0.039257285
677,10X,Human Cardiac Niches,RA_8795937,CellCharter,Heart,0.08296671,0.197204183,0.369256317,0.781455161,0.291238231,0.149073931,0.197204183,201.391503,308.1587887,0.268697124,0.067177532,-0.016883788
678,10X,Human Cardiac Niches,RA_8795937,DeepST,Heart,0.053494598,0.155422303,0.33834688,0.758849408,0.231044565,0.117102233,0.155422303,316.530094,4115.460035,0.150253807,0.063990267,-0.025864223
679,10X,Human Cardiac Niches,RA_8795937,GraphST,Heart,0.146283862,0.206782128,0.486753509,0.771235195,0.265568428,0.169304776,0.206782128,18.46485119,630.0005737,0.182064298,0.064219898,-0.061365697
680,10X,Human Cardiac Niches,RA_8795937,PRECAST,Heart,0.217029866,0.242450405,0.584457316,0.786125212,0.275947573,0.216205325,0.242450405,112.122522,906.42,0.099492386,0.068509231,-0.006863157
681,10X,Human Cardiac Niches,RA_8795937,SEDR,Heart,0.112178453,0.202970426,0.430354818,0.775837563,0.278819333,0.159744535,0.202970426,19.53941879,1468.842923,0.043045685,0.062337666,-0.003266281
682,10X,Human Cardiac Niches,RA_8795937,STAGATE,Heart,0.105341673,0.209150602,0.438459692,0.780507614,0.273793756,0.169315305,0.209150602,48.21500278,293.2809938,0.088054146,0.064600447,0.030701618
683,10X,Human Cardiac Niches,RA_8795937,SpaGCN,Heart,0.061108353,0.144311563,0.34904019,0.757698816,0.213409501,0.109014682,0.144311563,18.48095431,624.8815248,0.318104907,0.067541509,-0.071709291
684,10X,Human Cardiac Niches,RA_8795937,SpaceFlow,Heart,0.06003394,0.191633162,0.353053374,0.778003384,0.280929289,0.145417524,0.191633162,25.76270838,258.1396917,0.062064298,0.062109556,0.035303988
685,10X,Human Cardiac Niches,RA_8795937,SpatialMGCN,Heart,0.043954133,0.172121305,0.34638373,0.779357022,0.249227622,0.131452412,0.172121305,52.08710737,350.6702036,0.082910321,0.062242653,-0.045435079
686,10X,Human Cardiac Niches,RA_8795937,stLearn,Heart,0.180740299,0.19344763,0.527919954,0.756683587,0.233442561,0.165152591,0.19344763,301.4981719,4451.253307,0.293062606,0.069870881,-0.087469626
687,10X,Human Cardiac Niches,RA_9383353,BASS,Heart,0.180332073,0.254003923,0.558804386,0.814492754,0.311494611,0.214428199,0.254003923,671.3070179,1400.68,0.072463768,0.094896375,-0.071971492
688,10X,Human Cardiac Niches,RA_9383353,Banksy,Heart,0.127854929,0.154980025,0.50214284,0.743961353,0.199046942,0.126888283,0.154980025,11.75895524,191.9028168,0.043478261,0.09363146,-0.120419776
689,10X,Human Cardiac Niches,RA_9383353,BayesSpace,Heart,0.10103469,0.128518284,0.533912947,0.771014493,0.149713959,0.112579851,0.128518284,510.924918,2250.8,0.0647343,0.097820136,-0.140934065
690,10X,Human Cardiac Niches,RA_9383353,CCST,Heart,0.128035217,0.176945301,0.501604559,0.781835749,0.227035399,0.145226438,0.176945301,88.01217532,218.0973219,0.036521739,0.093360279,-0.05641139
691,10X,Human Cardiac Niches,RA_9383353,CellCharter,Heart,0.168581156,0.267236239,0.514573469,0.78705314,0.352639829,0.215180719,0.267236239,71.65662518,185.4396603,0.214879227,0.100673728,-0.053475807
692,10X,Human Cardiac Niches,RA_9383353,DeepST,Heart,0.051961426,0.157406206,0.421522328,0.74647343,0.213045379,0.124811265,0.157406206,118.234629,1550.730716,0.143188406,0.094993889,-0.015673546
693,10X,Human Cardiac Niches,RA_9383353,GraphST,Heart,0.19755207,0.298251177,0.63944079,0.807729469,0.314810149,0.283347153,0.298251177,9.318367863,168.0014433,0.137198068,0.097349191,-0.128271918
694,10X,Human Cardiac Niches,RA_9383353,PRECAST,Heart,0.172905622,0.295169859,0.592996351,0.8,0.331626936,0.265934603,0.295169859,22.41222005,401.6,0.093719807,0.099320903,-0.091197262
695,10X,Human Cardiac Niches,RA_9383353,SEDR,Heart,0.125867639,0.228891687,0.49686161,0.808695652,0.296738362,0.186309701,0.228891687,9.801268911,415.6039703,0.066086957,0.093165193,-0.056090728
