,Tech,Dataset,Sample,Method,Tissue,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Memory,Time
447,Slideseq,Human Tonsil,Puck_210119_224,DeepST,Tonsil,0.030881675,0.157584899,0.344352829,0.642865104,0.180371881,0.139909647,0.157584899,29690.74429,2387.349677
448,Slideseq,Human Tonsil,Puck_210119_224,GraphST,Tonsil,0.004503235,0.163054915,0.345017609,0.654196233,0.187978086,0.143966978,0.163054915,22825.3905,101.7483358
449,Slideseq,Human Tonsil,Puck_210119_224,PRECAST,Tonsil,0.074243402,0.131644057,0.359381119,0.663186834,0.158080464,0.112782932,0.131644057,3228.9,193.7536294
450,Slideseq,Human Tonsil,Puck_210119_224,SEDR,Tonsil,0.010018194,0.153973408,0.330197655,0.66485864,0.180082098,0.134476688,0.153973408,21391.22422,110.945379
451,Slideseq,Human Tonsil,Puck_210119_224,STAGATE,Tonsil,0.071540008,0.158098872,0.355186346,0.65501356,0.190084238,0.135327407,0.158098872,419.9730024,294.5290413
452,Slideseq,Human Tonsil,Puck_210119_224,SpaGCN,Tonsil,0.090139939,0.188712635,0.356430847,0.665415908,0.233008538,0.158568161,0.188712635,13895.25027,1903.2443
453,Slideseq,Human Tonsil,Puck_210119_224,SpaceFlow,Tonsil,0.077013155,0.182109678,0.3479537,0.650592562,0.224405238,0.153229258,0.182109678,464.256731,320.9215646
454,Slideseq,Human Tonsil,Puck_210119_224,SpatialMGCN,Tonsil,0.109353783,0.177035467,0.395605656,0.671285805,0.208871899,0.153620501,0.177035467,6396.498199,296.0057678
455,Slideseq,Human Tonsil,Puck_210119_224,stLearn,Tonsil,0.070625382,0.175429352,0.362620957,0.657651298,0.207625489,0.151877901,0.175429352,3900.569914,16.28811741
456,Slideseq,Human Tonsil,Puck_210119_225,BASS,Tonsil,0.003791301,0.188040634,0.383229131,0.673440577,0.20151177,0.176257738,0.188040634,7949,2612.593931
457,Slideseq,Human Tonsil,Puck_210119_225,Banksy,Tonsil,0.042643555,0.168085811,0.344483005,0.669168184,0.198647506,0.145674027,0.168085811,3448.55249,61.54534864
458,Slideseq,Human Tonsil,Puck_210119_225,CCST,Tonsil,0.012459018,0.151345836,0.338888679,0.661923691,0.175696807,0.132923147,0.151345836,26689.26834,2455.001925
459,Slideseq,Human Tonsil,Puck_210119_225,CellCharter,Tonsil,0.078733053,0.176589066,0.344902837,0.656945425,0.219135066,0.147877938,0.176589066,174.729661,954.4651601
460,Slideseq,Human Tonsil,Puck_210119_225,DeepST,Tonsil,0.057448108,0.165537628,0.33080861,0.661849389,0.204379105,0.139101847,0.165537628,29690.74417,2330.023763
461,Slideseq,Human Tonsil,Puck_210119_225,GraphST,Tonsil,0.004503235,0.163054915,0.345017609,0.654196233,0.187978086,0.143966978,0.163054915,22825.3905,99.31456208
462,Slideseq,Human Tonsil,Puck_210119_225,PRECAST,Tonsil,0.074243402,0.131644057,0.359381119,0.663186834,0.158080464,0.112782932,0.131644057,3229,193.2394748
463,Slideseq,Human Tonsil,Puck_210119_225,SEDR,Tonsil,-0.015254616,0.167019365,0.346684147,0.660326188,0.188466169,0.149955,0.167019365,21391.2257,111.7976232
464,Slideseq,Human Tonsil,Puck_210119_225,STAGATE,Tonsil,0.147135742,0.175735964,0.441968004,0.667347773,0.20116432,0.156014777,0.175735964,419.9720325,301.4438214
465,Slideseq,Human Tonsil,Puck_210119_225,SpaGCN,Tonsil,0.090139939,0.188712635,0.356430847,0.665415908,0.233008538,0.158568161,0.188712635,13895.53568,1902.369047
466,Slideseq,Human Tonsil,Puck_210119_225,SpaceFlow,Tonsil,0.07090166,0.1776575,0.340408102,0.64992384,0.21980714,0.149071869,0.1776575,422.5265551,258.0171409
467,Slideseq,Human Tonsil,Puck_210119_225,SpatialMGCN,Tonsil,0.109353783,0.177035467,0.395605656,0.671285805,0.208871899,0.153620501,0.177035467,6397.480989,312.865514
468,Slideseq,Human Tonsil,Puck_210119_225,stLearn,Tonsil,0.016078655,0.182887196,0.398983927,0.658431475,0.190227847,0.176092027,0.182887196,3900.56999,18.4977715
469,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,BASS,Kidney,0.31762241,0.440646019,0.458777576,0.723878822,0.490033189,0.400302231,0.440646019,6391.98,2694.422002
470,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,Banksy,Kidney,0.194558649,0.323812349,0.370833621,0.557512262,0.351786636,0.300201586,0.323812349,2869.079839,79.60162458
471,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,CCST,Kidney,0.150007149,0.185097832,0.400600427,0.460018072,0.152791379,0.23477661,0.185097832,30511.88692,9273.185007
472,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,CellCharter,Kidney,0.107864257,0.265462439,0.250532439,0.562105864,0.331155799,0.221521324,0.265462439,250.7356125,792.0348813
473,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,DeepST,Kidney,0.104545668,0.258705549,0.256503725,0.557283493,0.305925143,0.224216039,0.258705549,20317.44164,1239.446655
474,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,GraphST,Kidney,0.108790063,0.267487406,0.256503406,0.549388881,0.327883825,0.225880135,0.267487406,14110.53916,88.5163043
475,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,PRECAST,Kidney,0.129321189,0.259931056,0.270451083,0.597528943,0.323473296,0.217254212,0.259931056,1527.46,348.5656346
476,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,SEDR,Kidney,0.09908855,0.236710464,0.249667151,0.522471109,0.284446391,0.202728336,0.236710464,13481.76126,147.1564042
477,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,STAGATE,Kidney,0.113733628,0.243792147,0.263028395,0.551918961,0.296747488,0.206899024,0.243792147,346.119697,173.7524856
478,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,SpaGCN,Kidney,0.181085145,0.315558083,0.329277371,0.629143482,0.372512737,0.273709734,0.315558083,8616.364876,1676.884646
479,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,SpaceFlow,Kidney,0.078859289,0.21974166,0.220777909,0.533000428,0.274173188,0.183344193,0.21974166,447.3159288,196.1521809
480,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,SpatialMGCN,Kidney,0.090580445,0.249719983,0.236146384,0.562467304,0.307155392,0.210380622,0.249719983,4088.610868,276.6858131
481,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_21,stLearn,Kidney,0.303646131,0.432172983,0.445289338,0.700404242,0.475278517,0.396615472,0.432172983,2957.651249,12.24809632
482,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,BASS,Kidney,0.363244935,0.480608841,0.456386254,0.623598245,0.483223012,0.478022802,0.480608841,4963.02,2861.184651
483,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,Banksy,Kidney,0.275931876,0.428414213,0.380397278,0.570816614,0.433949185,0.423018659,0.428414213,2546.203024,44.21154304
484,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,CCST,Kidney,0.14157507,0.270105708,0.419535088,0.356888239,0.184974344,0.500702017,0.270105708,23470.02031,6936.252367
485,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,CellCharter,Kidney,0.224666851,0.351583032,0.330363975,0.525012189,0.363066789,0.341117061,0.351583032,245.3739527,610.365784
486,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,DeepST,Kidney,0.286235447,0.38695001,0.401468833,0.548707947,0.365476625,0.412537106,0.38695001,18125.41272,1164.762548
487,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,GraphST,Kidney,0.257756081,0.377458913,0.364204764,0.551655019,0.383256005,0.371834581,0.377458913,10954.06791,63.64814038
488,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,PRECAST,Kidney,0.201914421,0.297172706,0.304991471,0.510710198,0.313370827,0.282566842,0.297172706,1363.2,234.3260688
489,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,SEDR,Kidney,0.282893434,0.396457645,0.389252276,0.570182567,0.39704768,0.395986802,0.396457645,10876.567,88.0512146
490,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,STAGATE,Kidney,0.215563999,0.354201921,0.331173178,0.531588927,0.358562564,0.350176223,0.354201921,319.0824217,147.6304719
491,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,SpaGCN,Kidney,0.332464245,0.436069298,0.421395054,0.630370009,0.455892419,0.41789824,0.436069298,6675.202427,1129.989054
492,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,SpaceFlow,Kidney,0.201511198,0.310090487,0.306865277,0.478606642,0.323177263,0.298054456,0.310090487,414.7960617,136.326946
493,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,SpatialMGCN,Kidney,0.268242226,0.393606437,0.369130761,0.584376185,0.405067619,0.382775986,0.393606437,3234.780748,176.8759192
494,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_22,stLearn,Kidney,0.324969613,0.439345673,0.425879859,0.596717049,0.427011253,0.452603253,0.439345673,2717.72234,10.9317101
495,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,BASS,Kidney,0.314948591,0.446939126,0.422657182,0.669183638,0.496116812,0.406631673,0.446939126,6903.14,2310.476293
496,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,Banksy,Kidney,0.293091563,0.403916425,0.4135086,0.594185996,0.418726374,0.390118315,0.403916425,3101.173292,95.6861289
497,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,CCST,Kidney,0.16151654,0.266328899,0.369424777,0.427744218,0.232605516,0.31208161,0.266328899,36592.57573,10836.05659
498,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,CellCharter,Kidney,0.152733933,0.307923552,0.274074127,0.509777356,0.350684263,0.274470529,0.307923552,244.9709562,955.9816321
499,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,DeepST,Kidney,0.224660503,0.347741351,0.342672784,0.58897135,0.381585801,0.319810531,0.347741351,23318.60849,1453.117496
500,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,GraphST,Kidney,0.227361862,0.351380984,0.345014463,0.576674146,0.392375901,0.318141934,0.351380984,17055.10828,101.1966351
501,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,PRECAST,Kidney,0.144807728,0.257442581,0.261368704,0.552967857,0.298496984,0.226315771,0.257442581,1685.12,391.4672886
502,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,SEDR,Kidney,0.197288427,0.341032033,0.316362725,0.56846738,0.383003672,0.307427109,0.341032033,16110.10412,132.4382194
503,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,STAGATE,Kidney,0.162904696,0.314111677,0.283949544,0.535510873,0.356165336,0.280955774,0.314111677,370.1944122,198.2922743
504,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,SpaGCN,Kidney,0.259994818,0.389484424,0.372884341,0.649767,0.431265132,0.355084089,0.389484424,10442.86407,5651.27047
505,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,SpaceFlow,Kidney,0.125165073,0.265976695,0.243564838,0.492621678,0.30831719,0.233864456,0.265976695,476.9409334,276.8033525
506,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,SpatialMGCN,Kidney,0.189785455,0.302624551,0.31953558,0.553287884,0.329037744,0.280136832,0.302624551,4863.119073,399.5970315
507,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_23,stLearn,Kidney,0.29916628,0.453638241,0.408247152,0.6923369,0.515401134,0.405116151,0.453638241,3319.987653,15.19948559
508,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,BASS,Kidney,0.34317559,0.490585266,0.458217981,0.705266263,0.537190211,0.451421358,0.490585266,7282.1,4640.282722
509,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,Banksy,Kidney,0.242998997,0.390378492,0.375211614,0.594056848,0.418916262,0.365480892,0.390378492,3633.414289,127.4616998
510,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,CCST,Kidney,0.172800496,0.253906817,0.380718197,0.461454492,0.221302477,0.298545556,0.253906817,50009.87656,14736.44359
511,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,CellCharter,Kidney,0.147260285,0.300875459,0.272928714,0.553540345,0.355059424,0.261057617,0.300875459,262.000769,1138.772677
512,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,DeepST,Kidney,0.199549409,0.330563314,0.327824445,0.59143679,0.36977881,0.299008591,0.330563314,28140.65013,1913.453543
513,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,GraphST,Kidney,0.215477701,0.3538041,0.346691969,0.589135566,0.395111605,0.320316188,0.3538041,23199.0116,155.2121593
514,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,PRECAST,Kidney,0.19153395,0.31864357,0.313965089,0.629686105,0.378071348,0.275360559,0.31864357,1953.42,468.3610514
515,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,SEDR,Kidney,0.175227659,0.310089925,0.30916196,0.565666027,0.352803593,0.276854435,0.310089925,21305.23551,187.545871
516,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,STAGATE,Kidney,0.162261692,0.306077633,0.289905845,0.553525594,0.355847585,0.268566295,0.306077633,432.6948544,243.7961847
517,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,SpaGCN,Kidney,0.253125005,0.383893373,0.375469745,0.6623027,0.432728098,0.344963194,0.383893373,14137.00114,2894.242339
518,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,SpaceFlow,Kidney,0.114760348,0.266143885,0.23975897,0.527186901,0.316887835,0.229432159,0.266143885,1186.101738,1771.222931
519,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,SpatialMGCN,Kidney,0.210546458,0.341454517,0.334383666,0.613733589,0.399266075,0.298267067,0.341454517,6500.307549,380.5081921
520,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_191223_24,stLearn,Kidney,0.345694606,0.474575693,0.459718289,0.709485175,0.506006349,0.447071266,0.474575693,3883.540067,17.28299737
521,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,BASS,Kidney,0.443851236,0.522008952,0.533867877,0.675230486,0.52042379,0.523603799,0.522008952,7113.8,3057.388676
522,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,Banksy,Kidney,0.398885311,0.484686417,0.493703613,0.662210923,0.48587888,0.483499792,0.484686417,3319.405888,67.16227732
523,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,CCST,Kidney,0.191321031,0.329186501,0.445082919,0.420405655,0.244252631,0.506715268,0.329186501,40610.96495,11883.79167
524,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,CellCharter,Kidney,0.258696374,0.380648333,0.362674883,0.55699242,0.400692442,0.362546301,0.380648333,303.7628391,913.2239212
525,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,DeepST,Kidney,0.341640152,0.422956365,0.44718123,0.592427781,0.411306711,0.435640271,0.422956365,24999.73295,1737.246963
526,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,GraphST,Kidney,0.353490395,0.419763916,0.455513811,0.612415489,0.42463339,0.415004858,0.419763916,18900.47469,92.4683105
527,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,PRECAST,Kidney,0.208213528,0.299069093,0.319199205,0.535124222,0.313280395,0.286091173,0.299069093,1757.9,316.2199328
528,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,SEDR,Kidney,0.275306234,0.39533892,0.400955375,0.563204261,0.39216329,0.399338319,0.39533892,17691.6421,166.4262272
529,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,STAGATE,Kidney,0.236107159,0.368701978,0.349475713,0.546437205,0.381671523,0.356690304,0.368701978,408.2372059,194.3807862
530,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,SpaGCN,Kidney,0.389790974,0.456745632,0.480120124,0.651833641,0.465738876,0.448093121,0.456745632,11490.20684,2009.781561
531,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,SpaceFlow,Kidney,0.182747492,0.326786209,0.297914074,0.498791231,0.341321874,0.313458314,0.326786209,511.5273756,299.4865334
532,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,SpatialMGCN,Kidney,0.310154313,0.430987266,0.414180593,0.597623438,0.442848818,0.419744554,0.430987266,5379.260259,299.1992115
533,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200102_09,stLearn,Kidney,0.35828899,0.470277473,0.458578281,0.638139725,0.461956545,0.479728391,0.470277473,3582.893439,16.91221313
534,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,BASS,Kidney,0.339881558,0.45646477,0.453408493,0.692097433,0.498831285,0.4207314,0.45646477,7774.88,4050.634187
535,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,Banksy,Kidney,0.275805127,0.392104124,0.400975702,0.611399681,0.416852647,0.370129549,0.392104124,3846.568942,84.86842256
536,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,CCST,Kidney,0.139508868,0.238137668,0.311037004,0.478589717,0.236016196,0.240400548,0.238137668,56601.93229,16558.70189
537,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,CellCharter,Kidney,0.161743123,0.299284192,0.290978599,0.551311328,0.337671345,0.268782426,0.299284192,269.2569721,1347.636962
538,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,DeepST,Kidney,0.221285307,0.352375571,0.351608026,0.593723618,0.374251206,0.333144946,0.352375571,29940.76204,2255.357955
539,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,GraphST,Kidney,0.240895901,0.350649841,0.365359718,0.610372985,0.389526938,0.318828833,0.350649841,26297.59126,130.5359756
540,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,PRECAST,Kidney,0.227588334,0.298904601,0.349485092,0.623974587,0.337267163,0.268377874,0.298904601,2056.66,426.54482
541,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,SEDR,Kidney,0.240191381,0.357110651,0.369190824,0.606843817,0.381892825,0.335412382,0.357110651,23801.34806,185.9561088
542,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,STAGATE,Kidney,0.16854435,0.307901251,0.297128539,0.564791364,0.347881398,0.276176768,0.307901251,462.5608896,274.3807394
543,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,SpaGCN,Kidney,0.275691716,0.385395148,0.395157238,0.651477406,0.423644128,0.3534809,0.385395148,16127.68172,3373.998072
544,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,SpaceFlow,Kidney,0.149324051,0.292596374,0.27517339,0.556425161,0.336231491,0.258991076,0.292596374,488.6462872,350.8496964
545,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,SpatialMGCN,Kidney,0.221017124,0.342894021,0.345780101,0.630509999,0.383836159,0.309844275,0.342894021,7334.801657,390.5926258
546,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_06,stLearn,Kidney,0.301780432,0.450972011,0.418314891,0.708040966,0.498844291,0.411651222,0.450972011,4099.505711,22.08186407
547,Slideseq,Mouse Autosomal Dominant Polycystic Kidney Disease,Puck_200104_07,BASS,Kidney,0.307442002,0.442427018,0.419031368,0.629942608,0.45990756,0.426226648,0.442427018,8009.76,3192.015376
